Producer name,City,Country,Region,city_lat,city_lon,lat,lon
ABU DHABI NATIONAL OIL COMPANY (ADNOC),Aliaga,Turkey,Greater Europe,38.799561,26.97074,24.4619703,54.32421249999999
ABU DHABI NATIONAL OIL COMPANY (ADNOC),Bandar Imam,Iran,Middle East,30.4472068,49.0716096,24.4619703,54.32421249999999
ABU DHABI NATIONAL OIL COMPANY (ADNOC),Cartagena,Colombia,Latin America and the Caribbean,10.3932277,-75.4832311,24.4619703,54.32421249999999
ABU DHABI NATIONAL OIL COMPANY (ADNOC),Daesan,South Korea,Asia,36.9395813,126.4343234,24.4619703,54.32421249999999
ABU DHABI NATIONAL OIL COMPANY (ADNOC),Hualpen,Chile,Latin America and the Caribbean,-36.7866757,-73.1099531,24.4619703,54.32421249999999
ABU DHABI NATIONAL OIL COMPANY (ADNOC),Kalush,Ukraine,Greater Europe,49.0414259,24.3950384,24.4619703,54.32421249999999
ABU DHABI NATIONAL OIL COMPANY (ADNOC),Pancevo,Serbia,Greater Europe,44.874,20.6475673,24.4619703,54.32421249999999
ABU DHABI NATIONAL OIL COMPANY (ADNOC),Panjin,China,Asia,41.119997,122.070714,24.4619703,54.32421249999999
ABU DHABI NATIONAL OIL COMPANY (ADNOC),Paulinia,Brazil,Latin America and the Caribbean,-22.7409594,-47.174281,24.4619703,54.32421249999999
ALCO-NAPHTHA ZAO,Al Jubail,Saudi Arabia,Middle East,26.9597709,49.5687416,26.9597709,49.5687416
ARABIAN INDUSTRIAL FIBERS - IBN RASHD COMPANY,Salalah,Oman,Middle East,17.0193843,54.11075049999999,23.9893761,38.2453926
ARYA SASOL POLYMER CO,Bandar Imam,Iran,Middle East,30.4472068,49.0716096,27.5423248,52.554539
ARYA SASOL POLYMER CO,Pars Special Economic Energy Zone,Iran,Middle East,27.5139054,52.5758902,27.5423248,52.554539
Advanced Petrochemical Co,Marcus Hook,United States,North America,39.8192794,-75.4185272,27.0055321,49.551924
Advanced Petrochemical Co,Seadrift,United States,North America,28.4152807,-96.7135933,27.0055321,49.551924
Alpek SAB de CV,Anyang,China,Asia,36.097577,114.392392,25.6369466,-100.3613688
Alpek SAB de CV,Apple Grove,United States,North America,38.66508350000001,-82.1690337,35.08897290000001,-80.8471921
Alpek SAB de CV,Changzhou,China,Asia,31.811226,119.974061,25.6369466,-100.3613688
Alpek SAB de CV,Duque de Caxias,Brazil,Latin America and the Caribbean,-22.7862985,-43.3053106,-22.7862985,-43.3053106
Alpek SAB de CV,Geel,Belgium,Europe,51.16257,4.990839999999999,51.16257,4.990839999999999
Alpek SAB de CV,Karachi,Pakistan,Asia,24.8607343,67.0011364,25.6369466,-100.3613688
Alpek SAB de CV,Map Ta Phut,Thailand,Asia,12.713219,101.1685888,12.713219,101.1685888
Alpek SAB de CV,Schkopau,Germany,Europe,51.3900745,11.9851505,51.3900745,11.9851505
Alpek SAB de CV,Taoyuan,Taiwan,Asia,24.9936281,121.3009798,25.6369466,-100.3613688
Alpek SAB de CV,Yanbu,Saudi Arabia,Middle East,24.0231757,38.1899782,24.0231757,38.1899782
Amir Kabir Petrochemical Company,Bandar Imam,Iran,Middle East,30.447206799999996,49.071609599999995,30.4489847,49.0856115
Amir Kabir Petrochemical Company,Pars Special Economic Energy Zone,Iran,Middle East,27.5139054,52.5758902,35.774807,51.3759041
Amir Kabir Petrochemical Company,Rayong,Thailand,Asia,12.6813957,101.2816261,35.774807,51.3759041
Amir Kabir Petrochemical Company,Yangzhou,China,Asia,32.394209,119.412939,35.774807,51.3759041
Asahi Kasei Corp,Ichihara,Japan,Asia,35.4978821,140.1148672,35.5261313,139.7493764
Asahi Kasei Corp,Yokkaichi,Japan,Asia,34.9651064,136.6244121,34.87287250000001,136.5359515
BAKHTAR PETROCHEMICAL COMPANY,Bandar Imam,Iran,Middle East,30.4472068,49.0716096,33.4844109,48.2323525
BAKHTAR PETROCHEMICAL COMPANY,Dashe District,Taiwan,Asia,22.7377083,120.3608455,35.774807,51.3759041
BAKHTAR PETROCHEMICAL COMPANY,Haldia,India,Asia,22.0627164,88.0832934,35.774807,51.3759041
BANDAR IMAM PETROCHEMISTRY,Bandar Imam,Iran,Middle East,30.4472068,49.0716096,30.4439322,49.1065586
BANDAR IMAM PETROCHEMISTRY,Ilam,Iran,Middle East,33.6349736,46.415281,30.4439322,49.1065586
BANDAR IMAM PETROCHEMISTRY,Pancevo,Serbia,Greater Europe,44.874,20.6475673,30.4439322,49.1065586
"BAOSHENG POLYESTER JIANGSU CO., LTD.",Al Jubail,Saudi Arabia,Middle East,26.9597709,49.5687416,31.6492984,119.0449554
"BAOTA PETROCHEMICAL GROUP CO., LTD.",Port Harcourt,Nigeria,Africa,4.815554,7.0498442,38.4770945,106.2292733
"BAOTA PETROCHEMICAL GROUP CO., LTD.",Tver,Russian Federation,Russia and the Caspian,56.85872140000001,35.9175965,38.4770945,106.2292733
BASF SE,Fangshan,China,Asia,39.749144,116.143267,49.49501799999999,8.434130999999999
BEAULIEU INTERNATIONAL GROUP,Zhangjiagang,China,Asia,31.875572,120.556005,50.87179829999999,3.4462146
BILLION INDUSTRIAL HLDGS LTD,Gelsenkirchen,Germany,Greater Europe,51.517744,7.085717199999999,22.280906,114.173787
BOREALIS AG,Aliaga,Turkey,Greater Europe,38.799561,26.97074,41.058421,29.0028461
BOREALIS AG,Antwerp,Belgium,Greater Europe,51.2194475,4.4024643,51.2408149,4.314137
BOREALIS AG,Bandar Imam,Iran,Middle East,30.4472068,49.0716096,24.4600499,54.3917717
BOREALIS AG,Cartagena,Colombia,Latin America and the Caribbean,10.3932277,-75.4832311,24.4600499,54.3917717
BOREALIS AG,Cologne,Germany,Greater Europe,50.937531,6.9602786,48.197681,12.838838
BOREALIS AG,Daesan,South Korea,Asia,36.9395813,126.4343234,24.4600499,54.3917717
BOREALIS AG,Dahej,India,Asia,21.7129335,72.58200900000001,48.2346349,16.4206907
BOREALIS AG,Dunkerque,France,Greater Europe,51.0343684,2.3767763,51.0361711,2.400601
BOREALIS AG,Frankfurt,Germany,Greater Europe,50.1109221,8.6821267,48.197681,12.838838
BOREALIS AG,Gelsenkirchen,Germany,Greater Europe,51.51774400000001,7.0857171999999995,48.197681,12.838838
BOREALIS AG,Golmud,China,Asia,36.40640399999999,94.928484,48.2346349,16.4206907
BOREALIS AG,Gonfreville l'Orcher,France,Greater Europe,49.502579,0.233079,49.4195303,1.0323854
BOREALIS AG,Harbin,China,Asia,45.80377499999999,126.534967,48.2346349,16.4206907
BOREALIS AG,Kalush,Ukraine,Greater Europe,49.0414259,24.3950384,48.2346349,16.4206907
BOREALIS AG,La Porte,United States,North America,29.6657838,-95.0193728,48.2346349,16.4206907
BOREALIS AG,Lepetkata,India,Asia,27.4034788,94.88099849999999,48.2346349,16.4206907
BOREALIS AG,Nghi Son,Vietnam,Asia,19.3286153,105.8202234,24.4600499,54.3917717
BOREALIS AG,Ningdong,China,Asia,38.16443,106.586163,48.2346349,16.4206907
BOREALIS AG,Oberhausen,Germany,Greater Europe,51.4963341,6.863776499999999,48.197681,12.838838
BOREALIS AG,Ordos,China,Asia,39.608266,109.781327,48.2346349,16.4206907
BOREALIS AG,Pancevo,Serbia,Greater Europe,44.874,20.6475673,48.2346349,16.4206907
BOREALIS AG,Paradip,India,Asia,20.3165523,86.6113628,48.2346349,16.4206907
BOREALIS AG,Paulinia,Brazil,Latin America and the Caribbean,-22.7409594,-47.174281,-23.0638942,-46.8490505
BOREALIS AG,Plaquemine,United States,North America,30.2890833,-91.23427439999999,48.2346349,16.4206907
BOREALIS AG,Schkopau,Germany,Greater Europe,51.3900745,11.985150499999998,48.197681,12.838838
BOREALIS AG,Urumqi,China,Asia,43.825592,87.61684799999999,48.2346349,16.4206907
BOREALIS AG,Wesseling,Germany,Greater Europe,50.8255624,6.9725385,48.197681,12.838838
BOREALIS AG,Yulin,China,Asia,22.654032,110.18122,48.2346349,16.4206907
BOREALIS AG,Zaozhuang,China,Asia,34.810487,117.323725,48.2346349,16.4206907
BRAHMAPUTRA CRACKER & POLYME,Alexandria,Egypt,Africa,31.2000924,29.9187387,26.191494,91.75334029999999
BRAHMAPUTRA CRACKER & POLYME,Cangzhou,China,Asia,38.30447700000001,116.838834,27.367468,94.8857804
BRAHMAPUTRA CRACKER & POLYME,Ruwais,United Arab Emirates,Middle East,24.0944621,52.7346371,27.367468,94.8857804
BRAHMAPUTRA CRACKER & POLYME,Shijiazhuang,China,Asia,38.042805,114.514893,27.367468,94.8857804
BRAHMAPUTRA CRACKER & POLYME,Tobolsk,Russian Federation,Greater Europe,58.2227256,68.2777646,27.367468,94.8857804
Beijing Huamei,Anasaka,Japan,Asia,35.6710403,139.7345469,34.7793757,113.2958033
Beijing Organics,Daesan,South Korea,Asia,36.9395813,126.4343234,39.9599525,116.4452171
Braskem SA,Alexandria,Egypt,Africa,31.2000924,29.9187387,-9.635186,-35.7483121
Braskem SA,Anning,China,Asia,24.919493,102.478494,-9.635186,-35.7483121
Braskem SA,Barrancabermeja,Colombia,Latin America and the Caribbean,7.0617085,-73.8519319,-23.6420529,-46.4876408
Braskem SA,Beringen,Belgium,Greater Europe,51.04793,5.21862,51.9209215,4.4811175
Braskem SA,Berre,France,Greater Europe,43.4757729,5.167309,-9.635186,-35.7483121
Braskem SA,Camacari,Brazil,Latin America and the Caribbean,-12.697177600000002,-38.3331983,-12.6632216,-38.3284191
Braskem SA,Carrington,United Kingdom,Greater Europe,53.4334046,-2.3851324,51.9234395,4.4746054
Braskem SA,Changzhou,China,Asia,31.811226,119.974061,-9.635186,-35.7483121
Braskem SA,Cubatao,Brazil,Latin America and the Caribbean,-23.8916151,-46.4244141,-23.8563112,-46.4135777
Braskem SA,Daesan,South Korea,Asia,36.9395813,126.4343234,-9.635186,-35.7483121
Braskem SA,Duque de Caxias,Brazil,Latin America and the Caribbean,-22.7862985,-43.30531059999999,-22.7152182,-43.2401768
Braskem SA,El Tablazo,Venezuela,Latin America and the Caribbean,10.7487365,-71.5245614,-9.635186,-35.7483121
Braskem SA,Feluy,Belgium,Greater Europe,50.562207,4.250265,51.9209215,4.4811175
Braskem SA,Ferrara,Italy,Greater Europe,44.8381237,11.619787,-9.635186,-35.7483121
Braskem SA,Gelsenkirchen,Germany,Greater Europe,51.517744,7.085717199999999,50.8416237,6.947609000000001
Braskem SA,Huainan,China,Asia,32.625478,116.999932,-9.635186,-35.7483121
Braskem SA,Huizhou,China,Asia,23.112257,114.415801,-9.635186,-35.7483121
Braskem SA,Jiaxing,China,Asia,30.753924,120.758543,-9.635186,-35.7483121
Braskem SA,Knapsack,Germany,Greater Europe,50.8621159,6.843788300000001,50.8416237,6.947609000000001
Braskem SA,Lillebonne,France,Greater Europe,49.5188773,0.5344584,51.9209215,4.4811175
Braskem SA,Mangalore,India,Asia,12.9141417,74.8559568,-9.635186,-35.7483121
Braskem SA,Maoming,China,Asia,21.662991,110.925439,-9.635186,-35.7483121
Braskem SA,Maua,Brazil,Latin America and the Caribbean,-23.666558,-46.4599145,-23.6409264,-46.46664810000001
Braskem SA,Moerdijk,Netherlands,Greater Europe,51.70181669999999,4.6273499,51.9209215,4.4811175
Braskem SA,Ningdong,China,Asia,38.16443,106.586163,-9.635186,-35.7483121
Braskem SA,Ordos,China,Asia,39.608266,109.781327,-9.635186,-35.7483121
Braskem SA,Santo Andre,Brazil,Latin America and the Caribbean,-23.6742228,-46.543600299999994,-23.6420529,-46.4876408
Braskem SA,Sarralbe,France,Greater Europe,48.99963899999999,7.029931,51.9209215,4.4811175
Braskem SA,Schwechat,Austria,Greater Europe,48.1409268,16.4763778,51.39335759999999,11.9569539
Braskem SA,Triunfo,Brazil,Latin America and the Caribbean,-29.938070599999975,-51.7153171,-29.8872356,-51.3918975
Braskem SA,Ulsan,South Korea,Asia,35.5383773,129.3113596,-9.635186,-35.7483121
Braskem SA,Weinan,China,Asia,34.49938,109.502882,-9.635186,-35.7483121
Braskem SA,Wesseling,Germany,Greater Europe,50.8255624,6.972538500000001,50.8416237,6.947609000000001
Braskem SA,Yeosu,South Korea,Asia,34.7603737,127.6622221,-9.635186,-35.7483121
Braskem SA,Yulin,China,Asia,22.654032,110.18122,-9.635186,-35.7483121
Braskem SA,Zulia Zarate,Venezuela,Latin America and the Caribbean,10.2910237,-72.1416132,-9.635186,-35.7483121
CHEVRON PHILLIPS SINGAPORE CHEMICALS (PRIVATE) LIMITED,Baotou,China,Asia,40.65797800000001,109.840313,1.2619451,103.7209232
CHEVRON PHILLIPS SINGAPORE CHEMICALS (PRIVATE) LIMITED,Huizhou,China,Asia,23.112257,114.415801,22.278509,114.169097
"CHINA ENERGY INVESTMENT GROUP CO., LTD.",Budyonnovsk,Russian Federation,Greater Europe,44.7977007,44.1590538,22.279459,114.163343
"CHINA ENERGY INVESTMENT GROUP CO., LTD.",Dongying,China,Asia,37.43396300000001,118.674614,39.133174,117.172084
"CHINA ENERGY INVESTMENT GROUP CO., LTD.",Heze,China,Asia,35.23375,115.480656,39.133174,117.172084
"CHINA ENERGY INVESTMENT GROUP CO., LTD.",Jiaxing,China,Asia,30.753924,120.758543,31.1988267,121.3930314
"CHINA ENERGY INVESTMENT GROUP CO., LTD.",Kungrad District,Uzbekistan,Greater Europe,43.4283946,57.1885966,39.133174,117.172084
"CHINA ENERGY INVESTMENT GROUP CO., LTD.",Pata,India,Asia,26.6564041,79.49007379999999,22.279459,114.163343
"CHINA ENERGY INVESTMENT GROUP CO., LTD.",Qingdao,China,Asia,36.067108,120.382609,39.133174,117.172084
"CHINA ENERGY INVESTMENT GROUP CO., LTD.",Salavat,Russian Federation,Greater Europe,53.38604369999999,55.9259472,22.279459,114.163343
"CHINA ENERGY INVESTMENT GROUP CO., LTD.",Shanghai City,China,Asia,31.230416,121.473701,31.1988267,121.3930314
"CHINA ENERGY INVESTMENT GROUP CO., LTD.",Shenyang,China,Asia,41.805699,123.431472,39.133174,117.172084
"CHINA ENERGY INVESTMENT GROUP CO., LTD.",Ufa,Russian Federation,Greater Europe,54.73479099999999,55.9578555,22.279459,114.163343
CHINA RESOURCES (HOLDINGS) COMPANY LIMITED,Al Jubail,Saudi Arabia,Middle East,26.9597709,49.5687416,22.280164,114.175404
CHINA RESOURCES (HOLDINGS) COMPANY LIMITED,Gelsenkirchen,Germany,Greater Europe,51.517744,7.085717199999999,22.280164,114.175404
CHINA RESOURCES (HOLDINGS) COMPANY LIMITED,Yanbu,Saudi Arabia,Middle East,24.0231757,38.1899782,22.280164,114.175404
CNOOC Ltd,Fangshan,China,Asia,39.749144,116.143267,39.925318,116.430535
CNOOC Ltd,Kazan,Russian Federation,Greater Europe,55.7878944,49.1233294,22.279062,114.161499
CNOOC Ltd,Nanjing,China,Asia,32.060255,118.796877,32.298449,119.855026
CNOOC Ltd,Rizhao,China,Asia,35.416734,119.526925,22.279062,114.161499
COFCO TUNHE SUGAR CO LTD-A,Jurong Island,Singapore,Asia,1.2759631,103.6767958,1.2759631,103.6767958
"Cangzhou Huahai Refinery and Petrochemical Co.,Ltd",Quanzhou,China,Asia,24.874132,118.675675,38.334258,116.873336
Celanese Corp,Edmonton,Canada,North America,53.5461245,-113.4938229,53.5404518,-113.4092706
Celanese Corp,Fort Saskatchewan,Canada,North America,53.6963182,-113.2163764,37.3499807,-80.76527039999999
Celanese Corp,Nilai,Malaysia,Asia,2.802455,101.7988711,1.255997,103.704233
Celanese Corp,Otake,Japan,Asia,34.2376953,132.2221691,1.255997,103.704233
Celanese Corp,Pasadena,United States,North America,34.1477849,-118.1445155,32.871208,-96.943557
Chandra Asri Petrochemical Tbk,Al Jubail,Saudi Arabia,Middle East,26.9597709,49.5687416,-6.1972192,106.7984166
Chandra Asri Petrochemical Tbk,"Columbia,SC",United States,North America,34.0007104,-81.0348144,-6.1972192,106.7984166
Chandra Asri Petrochemical Tbk,Nhon Trach,Vietnam,Asia,10.6968843,106.8907696,-6.1972192,106.7984166
Chandra Asri Petrochemical Tbk,Ordos,China,Asia,39.608266,109.781327,-6.1972192,106.7984166
Chandra Asri Petrochemical Tbk,San Roque,Spain,Europe,36.2104615,-5.384431699999999,-6.0364727,105.9322052
Chandra Asri Petrochemical Tbk,Shuaiba City,Kuwait,Middle East,28.96126049999999,48.1172091,-6.1972192,106.7984166
Chandra Asri Petrochemical Tbk,Sohar,Oman,Middle East,24.3500672,56.71332580000001,-6.1972192,106.7984166
Chandra Asri Petrochemical Tbk,Yeosu,South Korea,Asia,34.7603737,127.6622221,-6.0364727,105.9322052
Changyi Petrochemical,Pinghu,China,Asia,30.677233,121.015142,36.8376133,119.3652091
Chevron Corp,Anasaka,Japan,Asia,35.6710403,139.7345469,35.3419158,-119.1088167
Chevron Corp,Cedar Bayou,United States,North America,29.7818838,-94.9216,29.7587819,-95.3707216
Chevron Corp,Daesan,South Korea,Asia,36.9395813,126.4343234,35.3419158,-119.1088167
Chevron Corp,Daqing,China,Asia,46.589309,125.103784,35.3419158,-119.1088167
Chevron Corp,Huizhou,China,Asia,23.112257,114.415801,35.3419158,-119.1088167
Chevron Corp,La Porte,United States,North America,29.6657838,-95.0193728,29.7587819,-95.3707216
Chevron Corp,Lake Charles,United States,North America,30.2265949,-93.2173758,30.236861,-93.194361
Chevron Corp,Mesaieed,Qatar,Middle East,24.9909255,51.5493483,26.4013504,50.1699548
Chevron Corp,Orange,United States,North America,33.7879139,-117.8531007,33.7495027,-117.853733
Chevron Corp,Pasadena,United States,North America,34.1477849,-118.14451549999998,34.1355059,-118.1467443
Chevron Corp,Point Comfort,United States,North America,28.6797169,-96.56025369999999,29.7587819,-95.3707216
Chevron Corp,Ruwais,United Arab Emirates,Middle East,24.0944621,52.7346371,27.038174,49.56911720000001
Chevron Corp,Ulsan,South Korea,Asia,35.5383773,129.3113596,35.3419158,-119.1088167
China Coal Energy Co Ltd,Changzhou,China,Asia,31.811226,119.974061,35.38957920000001,119.5321432
China Coal Energy Co Ltd,Dahej,India,Asia,21.7129335,72.58200900000001,35.38957920000001,119.5321432
China Coal Energy Co Ltd,Jamnagar,India,Asia,22.4707019,70.05773,35.38957920000001,119.5321432
China Coal Energy Co Ltd,Kungrad District,Uzbekistan,Greater Europe,43.4283946,57.1885966,35.393973,119.5493323
China Coal Energy Co Ltd,Nanchong,China,Asia,30.837793,106.110698,35.38957920000001,119.5321432
China Coal Energy Co Ltd,Ningdong,China,Asia,38.16443,106.586163,38.482942,106.222553
China Coal Energy Co Ltd,Pizhou,China,Asia,34.338888,118.012531,34.82317099999999,117.1615
China Coal Energy Co Ltd,Shurtan,Uzbekistan,Greater Europe,38.45807569999999,65.8055325,35.393973,119.5493323
China Coal Energy Co Ltd,Sumgait,Azerbaijan,Greater Europe,40.5854765,49.6317411,35.393973,119.5493323
China Coal Energy Co Ltd,Weifang,China,Asia,36.706962,119.161748,35.38957920000001,119.5321432
China National Petroleum Corp,Mendoza,Argentina,Latin America and the Caribbean,-32.8894587,-68.8458386,-6.2271223,106.826418
China Petroleum & Chemical Corp,Al Jubail,Saudi Arabia,Middle East,26.9597709,49.5687416,26.3393196,50.18542309999999
China Petroleum & Chemical Corp,Aliaga,Turkey,Greater Europe,38.799561,26.97074,4.02246,9.1954157
China Petroleum & Chemical Corp,Altona,Australia,Oceania,-37.8631512,144.8120218,22.280906,114.173787
China Petroleum & Chemical Corp,Arak,Iran,Middle East,34.0953553,49.7013486,33.9908519,71.5953214
China Petroleum & Chemical Corp,Bandar Imam,Iran,Middle East,30.447206799999996,49.0716096,29.3170683,47.6128149
China Petroleum & Chemical Corp,Batangas City,Philippines,Asia,13.7564651,121.0583076,22.280906,114.173787
China Petroleum & Chemical Corp,Bratislava,Slovakia,Greater Europe,48.1485965,17.1077478,4.02246,9.1954157
China Petroleum & Chemical Corp,Budyonnovsk,Russian Federation,Greater Europe,44.7977007,44.1590538,4.02246,9.1954157
China Petroleum & Chemical Corp,Cilegon,Indonesia,Asia,-6.0186817,106.0558218,-6.2271223,106.826418
China Petroleum & Chemical Corp,Cosoleacaque,Mexico,North America,17.9956998,-94.6372866,39.925395,116.436337
China Petroleum & Chemical Corp,Daesan,South Korea,Asia,36.9395813,126.4343234,32.081731,118.7419743
China Petroleum & Chemical Corp,Dahej,India,Asia,21.7129335,72.58200900000001,33.9908519,71.5953214
China Petroleum & Chemical Corp,Dushanzi,China,Asia,44.328095,84.886974,33.9908519,71.5953214
China Petroleum & Chemical Corp,Fangshan,China,Asia,39.749144,116.143267,39.9516518,116.3883137
China Petroleum & Chemical Corp,Freeport,United States,North America,43.8570065,-70.1031201,4.02246,9.1954157
China Petroleum & Chemical Corp,Gumi,South Korea,Asia,36.119485,128.3445734,32.081731,118.7419743
China Petroleum & Chemical Corp,Haldia,India,Asia,22.0627164,88.0832934,22.280906,114.173787
China Petroleum & Chemical Corp,Hazira,India,Asia,21.1784184,72.6587856,33.9908519,71.5953214
China Petroleum & Chemical Corp,Ho Chi Minh City,Vietnam,Asia,10.8230989,106.6296638,10.7738405,106.7033977
China Petroleum & Chemical Corp,Ichihara,Japan,Asia,35.4978821,140.1148672,31.850677,117.26718
China Petroleum & Chemical Corp,Jurong Island,Singapore,Asia,1.2759631,103.6767958,1.2730838,103.7138911
China Petroleum & Chemical Corp,Khouzestan,Iran,Middle East,31.4360149,49.041312,29.3170683,47.6128149
China Petroleum & Chemical Corp,Lepetkata,India,Asia,27.4034788,94.88099849999999,22.280906,114.173787
China Petroleum & Chemical Corp,Liaoyang,China,Asia,41.267244,123.236944,40.6423852,122.1821448
China Petroleum & Chemical Corp,Map Ta Phut,Thailand,Asia,12.713219,101.1685888,22.280906,114.173787
China Petroleum & Chemical Corp,Mariveles,Philippines,Asia,14.4929411,120.5048792,22.280906,114.173787
China Petroleum & Chemical Corp,Moscow,Russian Federation,Greater Europe,55.755826,37.6172999,4.02246,9.1954157
China Petroleum & Chemical Corp,Nanjing,China,Asia,32.060255,118.796877,32.081731,118.7419743
China Petroleum & Chemical Corp,Ningbo,China,Asia,29.868336,121.54399,31.212641,121.418703
China Petroleum & Chemical Corp,Ningdong,China,Asia,38.16443,106.586163,34.765778,111.212385
China Petroleum & Chemical Corp,Nizhnekamsk,Russian Federation,Greater Europe,55.613196,51.8469974,22.280906,114.173787
China Petroleum & Chemical Corp,Odzaci,Serbia,Greater Europe,45.5146587,19.2762516,4.02246,9.1954157
China Petroleum & Chemical Corp,Omsk,Russian Federation,Greater Europe,54.9913545,73.3645204,22.280906,114.173787
China Petroleum & Chemical Corp,Panipat,India,Asia,29.3909464,76.9635023,33.9908519,71.5953214
China Petroleum & Chemical Corp,Pars Special Economic Energy Zone,Iran,Middle East,27.5139054,52.5758902,24.4869712,54.4039371
China Petroleum & Chemical Corp,Plock,Poland,Greater Europe,52.5463446,19.7065364,4.02246,9.1954157
China Petroleum & Chemical Corp,Port Said City,Egypt,Africa,31.2652893,32.3018661,4.02246,9.1954157
China Petroleum & Chemical Corp,Pulau Ayer Merbau,Singapore,Asia,1.2677778,103.7163889,1.2730838,103.7138911
China Petroleum & Chemical Corp,Purwakarta,Indonesia,Asia,-6.540666499999999,107.4462717,-6.2271223,106.826418
China Petroleum & Chemical Corp,Puyang,China,Asia,35.761829,115.029215,34.897862,112.611965
China Petroleum & Chemical Corp,Rayong,Thailand,Asia,12.6813957,101.2816261,22.280906,114.173787
China Petroleum & Chemical Corp,Shanghai City,China,Asia,31.230416,121.473701,31.212641,121.418703
China Petroleum & Chemical Corp,Sumgait,Azerbaijan,Greater Europe,40.5854765,49.6317411,33.9908519,71.5953214
China Petroleum & Chemical Corp,Tainan,Taiwan,Asia,22.9997281,120.2270277,22.280906,114.173787
China Petroleum & Chemical Corp,Tobolsk,Russian Federation,Greater Europe,58.2227256,68.2777646,22.280906,114.173787
China Petroleum & Chemical Corp,Tomsk,Russian Federation,Greater Europe,56.4884295,84.9480469,22.280906,114.173787
China Petroleum & Chemical Corp,Turkmenbashi,Turkmenistan,Greater Europe,40.0336591,52.9759299,33.9908519,71.5953214
China Petroleum & Chemical Corp,Ulsan,South Korea,Asia,35.5383773,129.3113596,32.081731,118.7419743
China Petroleum & Chemical Corp,Urumqi,China,Asia,43.825592,87.61684799999999,22.280906,114.173787
China Petroleum & Chemical Corp,Weifang,China,Asia,36.706962,119.161748,39.9516518,116.3883137
China Petroleum & Chemical Corp,Wuhan,China,Asia,30.592849,114.305539,30.1989016,115.0250228
China Petroleum & Chemical Corp,Xuzhou,China,Asia,34.205768,117.284124,32.081731,118.7419743
China Petroleum & Chemical Corp,Yueyang,China,Asia,29.356803,113.12873,30.3228911,112.249996
China Petroleum & Chemical Corp,Yulin,China,Asia,22.654032,110.18122,22.280906,114.173787
China Petroleum & Chemical Corp,Zaozhuang,China,Asia,34.810487,117.323725,32.081731,118.7419743
China Petroleum & Chemical Corp,Zibo,China,Asia,36.813546,118.055019,39.9516518,116.3883137
China Petroleum Engineering Corporation,Tangerang,Indonesia,Asia,-6.1701796,106.6403236,-6.2271223,106.826418
Chiripal Poly Films,Geleen,Netherlands,Greater Europe,50.9672139,5.8277247,22.8342608,72.608925
DAQING HUAKE COMPANY LTD -A,Bandar Imam,Iran,Middle East,30.4472068,49.0716096,46.5720432,125.1545985
"DATANG ENERGY CHEMICAL CO., LTD.",Navodari,Romania,Greater Europe,44.341052,28.6455428,42.0025168,121.6218382
"DRAGON SPECIAL RESIN (XIAMEN) CO., LTD.",Al Jubail,Saudi Arabia,Middle East,26.9597709,49.5687416,24.4851411,118.0083982
Daelim Industrial Co Ltd,Jurong Island,Singapore,Asia,1.2759631,103.6767958,1.2744583,103.8423936
Daelim Industrial Co Ltd,Kawasaki,Japan,Asia,35.5308325,139.7029125,1.2744583,103.8423936
Daelim Industrial Co Ltd,Lin Yuan,Taiwan,Asia,22.4986756,120.4011911,1.2744583,103.8423936
Daelim Industrial Co Ltd,Oita,Japan,Asia,33.2396084,131.6095148,1.2744583,103.8423936
Daelim Industrial Co Ltd,Ulsan,South Korea,Asia,35.5383773,129.3113596,35.8327224,128.7385799
Dhunseri Ventures Ltd,Al Jubail,Saudi Arabia,Middle East,26.9597709,49.5687416,22.5408931,88.35265559999999
Dhunseri Ventures Ltd,Cedar Bayou,United States,North America,29.7818838,-94.9216,22.5408931,88.35265559999999
Dongfang Hongye Chemical,Ordos,China,Asia,39.608266,109.781327,37.047259,119.048286
Dongming Petrochemical Group,Dongguan,China,Asia,23.020673,113.751799,35.351852,115.125197
Dow Inc,Bahia Blanca,Argentina,Latin America and the Caribbean,-38.7183177,-62.2663478,-38.7674335,-62.28693949999999
Dow Inc,Baton Rouge,United States,North America,30.4514677,-91.18714659999999,30.3222203,-91.2523484
Dow Inc,Camacari,Brazil,Latin America and the Caribbean,-12.6971776,-38.3331983,-12.7646284,-38.4742355
Dow Inc,Daesan,South Korea,Asia,36.9395813,126.4343234,50.0722761,14.4373926
Dow Inc,Fort Saskatchewan,Canada,North America,53.6963182,-113.2163764,53.7484038,-113.2334413
Dow Inc,Freeport,United States,North America,43.8570065,-70.1031201,42.6977772,-71.2629654
Dow Inc,Hazira,India,Asia,21.1784184,72.6587856,20.3725315,72.9303504
Dow Inc,Ichihara,Japan,Asia,35.4978821,140.1148672,35.6226518,139.7488839
Dow Inc,Jurong Island,Singapore,Asia,1.2759631,103.6767958,1.2817871,103.8501398
Dow Inc,La Porte,United States,North America,29.6657838,-95.0193728,29.6462121,-95.0461607
Dow Inc,Lake Charles,United States,North America,30.2265949,-93.2173758,30.072003,-92.72549579999999
Dow Inc,Lanzhou,China,Asia,36.061089,103.834303,47.6556489,-122.3476482
Dow Inc,Lepetkata,India,Asia,27.4034788,94.88099849999999,50.0722761,14.4373926
Dow Inc,Litvinov,Czech Republic,Greater Europe,50.5984262,13.6102421,50.0722761,14.4373926
